fshstate,YEAR,WAVE,SMP_WEEK,INT_ID,INT_DATE,INT_TIME,REP_ID,REP_NUM,STATUS,RESULT,HMS,HMS_cat,SELLFISH,BT_TRIPS,RF_TRIPS,LPTRIPS,SUB_REG,ST,TRIP_ST,TRIPCNTY,INTSITE,MARIN,TRIPDATE,TRIP_DAY,TRIP_NUM,T_OF_DAY,TIME_DEP,TIME,HRSF,MULTIDAY,DYCNT,MODE_F,AREA,AREA_X,DIST,MILES,TOURN,TNAME,TCODE,O_TNAME,TEMP,DEPTH,CREWF,PEOPLE,RODRE,GEAR,OGEAR,WGEAR,LNCNT,METHOD1,METHOD2,BAITA,BAITB,BAITC,OBAIT,O_OBAIT,TARGET1,TARGET2,THIST,BTSIZ,TUTYP,BLTYP,SKTYP,FOLPS,O_FOLPS,TARGT,STUNA1,STUNA2,STUNA3,STUNA4,STUNA5,STUNA6,CTUNA1,CTUNA2,CTUNA3,CTUNA4,CATCH1,CATCH2,CATCH3,CATCH4,CATCH5,CSHAR1,CSHAR2,CSHAR3,CSHAR4,KSSBT,ASSBT,DSSBT,KSBTU,ASBTU,DSBTU,KLSBT,ALSBT,DLSBT,KSMBT,ASMBT,DSMBT,KLMBT,ALMBT,DLMBT,KGBTU,AGBTU,DGBTU,KETUN,AETUN,DETUN,KMARL,AMARL,DMARL,KBSHA,ABSHA,DBSHA,KDSHA,ADSHA,DDSHA,KSSHA,ASSHA,DSSHA,KMSHA,AMSHA,DMSHA,KLALO,LAT,LONG,FISHG,GNACT,O_GNACT,GNADE,O_GNADE,GNAMA,O_GNAMA,GNAMD,O_GNAMD,GNAME,O_GNAME,GNANH,O_GNANH,GNANJ,O_GNANJ,GNANY,O_GNANY,GNARI,O_GNARI,GNAVA,O_GNAVA,ATTEMPTS,NUM_REPS,file,QTID,LISTD,MAIL,BOATTYPE,ASSN,CNAME,CONF,IS_CAPT,BOATSOLD,NPHON,CONFPPST,NEWDK,FISHT,NUMTRIPS,NOTIF,MCONM,MCONT,MADDR,MCITY,MSTAT,MZIP1,CHMAD,USEFR,SOURCE,TTRIP,STRET,O_DCKO,DCNTY,O_OGEAR,ELCNT,PLANE,SEARC,week,town,otherstop,othersite,othersite_spec,ctuna5,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,verified,val_id,val_date,errors
,2004,3,22,309,,1833,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000347,1,1,2,652,1,OC,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,309,,1651,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000350,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,1129,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000390,1,1,1,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,942,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000394,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,1122,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000416,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,309,,1838,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000417,1,1,2,652,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,211,,1205,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000437,1,1,2,652,1,OC,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,436,,1640,,,1,,,,2,,8,0,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000446,1,1,1,652,1,OC,1,,,1,CT,1,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,309,,1926,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000474,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,211,,1821,,,1,,,,2,,1,0,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000506,1,1,2,652,1,OC,1,,,1,CT,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,436,,1515,,,6,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000523,1,1,2,652,1,OC,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,309,,1228,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000534,1,1,2,652,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,1024,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000538,1,1,1,652,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,1025,,,1,,,,1,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000539,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,211,,1140,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000591,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,436,,1938,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000600,1,1,2,652,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,345,,1200,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000606,1,1,2,652,1,OC,,2,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,436,,1940,,,7,,,,,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000096,1,1,2,652,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,1145,,,1,,,,2,,3,0,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000619,1,1,2,652,1,OC,1,,,1,CT,1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,22,258,,939,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000630,1,1,2,652,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,436,,1927,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000651,1,1,1,666,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,309,,948,,,1,,,,1,,,1,4,09,09,011,656,CROCKER'S BOAT YARD,20040618,5,1,1,1200,1900,14,,,8,,,,110,2,,,,75,200FAT,,5,,1,,,10,01,,2,2,1,2,,8850030403,8850030401,1,,,,,,,1,,,,,,,,,,,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,ATLANTIS CANYON,997,ATLANTIS CANYON,,,,,,,,,,,,,,,,,,,,,,3000657,1,1,1,666,1,OC,1,,,1,CT,1,1,1,,,,,,,,2,1,1,1,,NEW LONDON,,,2,,,,,,,,,,,,,,,,,,,,
MA,2004,3,24,436,,1707,,,1,,,,1,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000666,1,1,1,666,1,OC,1,,,2,MA,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,2004,3,24,309,,1531,,,1,,,,1,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000668,1,1,1,666,1,OC,1,,,2,MA,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,309,,1034,,,1,,,,2,,3,0,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000671,1,1,2,666,1,OC,1,,,1,CT,1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,309,,1051,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000683,1,1,2,666,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,345,,1020,,,7,,,,1,,,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000698,1,1,1,666,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,211,,1803,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000713,1,1,2,666,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,309,,1510,,,1,,,,2,,0,,4,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000715,1,1,2,666,1,OC,1,,,1,CT,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,3,24,436,,1222,,,1,,,,2,,3,1,4,09,09,007,7777,,20040624,4,1,1,600,1600,1.5,,,8,,,,25,2,,,,63,220FET,,3,,1,,,4,11,,2,1,2,2,,9999999997,,1,,,,,,,1,,,,,,,,,,,8708020601,8707040501,9999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,0,1,0,2,,,RYANS HORN,997,RYANS HORN,,,,,,,,,,,,,,,,,,,,,,3000761,1,1,2,666,1,OC,1,,,1,CT,1,3,1,,,,,,,,2,1,1,1,,MIDDLESEX,,,2,,,,,,,,,,,,,,,,,,,,
